milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1000,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.5821833083706305e-05,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588381e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431917
1100,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588376e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1200,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588393e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1300,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.30017456622937e-08,1.352481967570526e-05,9.353347240588395e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431917
1400,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.30017456622937e-08,1.352481967570526e-05,9.353347240588397e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431926
1500,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588397e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431926
1600,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.3524819675705253e-05,9.35334724058839e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431926
1700,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431926
1800,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588392e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
1900,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443193
2000,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588392e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
2100,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058839e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
2200,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588376e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
2300,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588388e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431934
2400,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588373e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
2500,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588393e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443194
2600,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705253e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431934
2700,0.011759056870631395,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
2800,0.011759056870631395,0.0379799887571665,0.003942399901237672,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443194
2900,0.011759056870631395,0.0379799887571665,0.003942399901237672,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588375e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3000,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705253e-05,9.353347240588386e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443194
3100,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588371e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431943
3200,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3300,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.35334724058839e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3400,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588376e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3500,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588381e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443195
3600,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588383e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443195
3700,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3800,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.35334724058837e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443195
3900,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588378e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4000,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.35334724058838e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443196
4100,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443195
4200,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.352481967570527e-05,9.353347240588375e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443196
4300,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4400,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4500,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588381e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431956
4600,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588371e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443196
4700,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443196
4800,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4900,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
5000,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443196
